Subject,AgeGroup,Run,Item,PC1,PC2
315,10-12yo,3,1,14.384712,-9.131768
315,10-12yo,1,2,-10.666653,-9.708715
315,10-12yo,2,2,-10.1872015,-1.2171297
315,10-12yo,3,2,-11.546706,-10.220551
315,10-12yo,1,3,-8.562878,12.840797
315,10-12yo,2,3,-19.336245,-4.8359222
315,10-12yo,3,3,9.533875,11.538919
315,10-12yo,1,4,6.040383,-6.6730576
315,10-12yo,2,4,8.383362,18.333069
315,10-12yo,3,4,-12.371879,7.813398
333,10-12yo,1,1,15.465816,0.9087827
333,10-12yo,2,1,-0.56949323,8.59462
333,10-12yo,3,1,10.487486,2.9157178
333,10-12yo,1,2,5.4057517,-1.2249534
333,10-12yo,2,2,-10.417371,-4.736382
333,10-12yo,3,2,6.1419907,-6.363899
333,10-12yo,1,3,-10.102034,-6.0348606
333,10-12yo,2,3,-1.0895613,-0.16311967
333,10-12yo,3,3,-6.367578,11.271108
333,10-12yo,1,4,-10.769531,6.3510323
333,10-12yo,2,4,12.076426,-3.6951165
333,10-12yo,3,4,-10.261898,-7.822929
241,10-12yo,1,1,-24.458956,-6.4510136
241,10-12yo,2,1,12.429442,-14.206303
241,10-12yo,3,1,9.927482,8.639298
241,10-12yo,1,2,-11.926633,15.326853
241,10-12yo,2,2,-16.539755,-14.968599
241,10-12yo,3,2,-20.360826,-17.075071
241,10-12yo,1,3,7.193265,-12.915059
241,10-12yo,2,3,20.092678,10.95726
241,10-12yo,3,3,-10.744217,19.174309
241,10-12yo,1,4,29.192307,4.03922
241,10-12yo,2,4,-15.982365,18.217648
241,10-12yo,3,4,21.17757,-10.738538
277,10-12yo,1,1,16.09957,-1.5944544
277,10-12yo,2,1,3.3350968,10.841383
277,10-12yo,3,1,-3.2876084,10.680987
277,10-12yo,1,2,-0.8808605,-5.890405
277,10-12yo,2,2,10.927108,-7.1199913
277,10-12yo,3,2,11.236772,-3.1315036
277,10-12yo,1,3,-11.84467,-5.3993134
277,10-12yo,2,3,-4.089341,0.6224418
277,10-12yo,3,3,0.54782605,0.6805012
277,10-12yo,1,4,-3.3740356,12.884178
277,10-12yo,2,4,-10.17287,-4.3438325
277,10-12yo,3,4,-8.496988,-8.229984
316,10-12yo,1,1,12.667459,-5.870839
316,10-12yo,2,1,-9.218711,3.7938557
316,10-12yo,3,1,-0.64699394,15.774089
316,10-12yo,1,2,4.1649175,12.827942
316,10-12yo,2,2,4.1622963,10.043405
316,10-12yo,3,2,-5.1070156,-0.49763456
316,10-12yo,1,3,-11.354347,2.921874
316,10-12yo,2,3,14.503772,-5.7431436
316,10-12yo,3,3,21.681507,-6.265823
316,10-12yo,1,4,-5.478027,-9.878977
316,10-12yo,2,4,-9.44736,-8.09412
316,10-12yo,3,4,-15.927499,-9.010631
248,10-12yo,1,1,17.387526,4.654884
248,10-12yo,2,1,5.529048,-5.596897
248,10-12yo,3,1,-6.5747137,13.638876
248,10-12yo,1,2,-10.618845,12.678419
248,10-12yo,2,2,-12.585583,-8.312784
248,10-12yo,3,2,-0.9438496,-0.12562688
248,10-12yo,1,3,0.9553348,-9.2391
248,10-12yo,2,3,-9.483148,11.671959
248,10-12yo,3,3,-11.1928005,-11.450057
248,10-12yo,1,4,-7.72401,-8.094197
248,10-12yo,2,4,16.53968,2.2377193
248,10-12yo,3,4,18.711359,-2.063191
213,10-12yo,1,1,-3.2555983,-9.664777
213,10-12yo,2,1,-10.278172,10.358165
213,10-12yo,3,1,-9.963813,-5.2586226
213,10-12yo,1,2,-10.464054,11.765859
213,10-12yo,2,2,-3.4734232,-8.373238
213,10-12yo,3,2,17.088398,-9.389734
213,10-12yo,1,3,20.766401,2.7630112
213,10-12yo,2,3,-0.46692693,-7.1909294
213,10-12yo,3,3,-15.895622,0.8279095
213,10-12yo,1,4,-7.0467515,-4.864091
213,10-12yo,2,4,14.218519,5.2059946
213,10-12yo,3,4,8.771042,13.820448
278,10-12yo,1,1,-2.804148,-1.9813743
278,10-12yo,2,1,-3.9948852,-6.1175427
278,10-12yo,3,1,-10.057292,-4.693503
278,10-12yo,1,2,-3.9644585,8.444883
278,10-12yo,2,2,9.48384,-3.9287753
278,10-12yo,3,2,11.424937,-7.719238
278,10-12yo,1,3,11.764009,-0.2604211
278,10-12yo,2,3,-7.3494267,0.63734066
278,10-12yo,3,3,-5.7470303,1.3205409
278,10-12yo,1,4,-4.9954042,-6.203086
278,10-12yo,2,4,1.8604692,9.408977
278,10-12yo,3,4,4.379386,11.092203
334,10-12yo,1,1,-19.062983,-7.635741
334,10-12yo,2,1,6.616863,10.736203
334,10-12yo,3,1,20.150354,-6.727717
334,10-12yo,1,2,2.7955122,11.14125
334,10-12yo,2,2,13.1258,-7.1214275
334,10-12yo,3,2,-0.6803698,15.364481
334,10-12yo,1,3,19.096586,-8.511608
334,10-12yo,2,3,-8.855915,-8.3309
334,10-12yo,3,3,-14.073931,-11.456151
334,10-12yo,1,4,-2.8291175,5.006097
334,10-12yo,2,4,-10.886744,4.7161274
334,10-12yo,3,4,-5.3960624,2.8193944
321,10-12yo,1,1,18.070755,-1.7980877
321,10-12yo,2,1,21.314877,3.5702486
321,10-12yo,3,1,22.840464,-4.4979515
321,10-12yo,1,2,0.2823695,-0.73442215
321,10-12yo,2,2,-2.6782966,-4.1920395
321,10-12yo,3,2,-13.5839615,-7.0742416
321,10-12yo,1,3,-11.581401,-10.3644495
321,10-12yo,2,3,-3.521849,-6.7221155
321,10-12yo,3,3,-16.513958,3.2537267
321,10-12yo,1,4,-6.7717266,12.896959
321,10-12yo,2,4,-15.114729,7.34391
321,10-12yo,3,4,7.2574644,8.318465
201,Adults,1,1,-6.6762156,-5.76285
201,Adults,2,1,4.7227387,-6.1188016
201,Adults,3,1,13.959372,-1.6162887
201,Adults,1,2,-5.034171,-0.86675245
201,Adults,2,2,13.869885,4.002848
201,Adults,3,2,-10.735745,-7.916323
201,Adults,1,3,-0.2412034,10.011786
201,Adults,2,3,-9.822554,7.6623616
201,Adults,3,3,1.9402343,-1.8581108
201,Adults,1,4,11.951592,-3.3821864
201,Adults,2,4,-8.770079,-5.546409
201,Adults,3,4,-5.1638584,11.390724
266,Adults,1,1,-9.092099,-10.033615
266,Adults,2,1,20.716133,-2.260423
266,Adults,3,1,-16.257793,-7.4077606
266,Adults,1,2,16.81663,8.411393
266,Adults,2,2,-1.2612472,12.303205
266,Adults,3,2,17.17814,-8.211537
266,Adults,1,3,7.6195154,-9.048524
266,Adults,2,3,-2.6120167,-7.5051484
266,Adults,3,3,-5.9247837,5.264853
266,Adults,1,4,-15.344047,10.670751
266,Adults,2,4,-16.842869,-2.5376334
266,Adults,3,4,5.0044384,10.354446
238,Adults,1,1,-23.27123,-3.9043202
238,Adults,2,1,11.206081,17.563635
238,Adults,3,1,-12.717857,-9.778217
238,Adults,1,2,-0.34139714,14.910427
238,Adults,2,2,-19.096882,-2.8820124
238,Adults,3,2,30.699053,-0.5863717
238,Adults,1,3,-2.3484573,-7.0634375
238,Adults,2,3,23.264982,-12.359867
238,Adults,3,3,-8.502143,-8.302272
238,Adults,1,4,25.961084,-3.9426756
238,Adults,2,4,-15.374192,-2.321753
238,Adults,3,4,-9.479044,18.666857
258,Adults,1,1,-12.51431,-7.0271535
258,Adults,2,1,-2.202682,6.351761
258,Adults,3,1,32.053364,-4.469404
258,Adults,1,2,-18.426805,2.5692883
258,Adults,2,2,-23.259453,-5.051623
258,Adults,3,2,-30.35952,1.6434654
258,Adults,1,3,23.822706,-4.3299656
258,Adults,2,3,25.466587,-4.0639405
258,Adults,3,3,-12.710649,-6.828443
258,Adults,1,4,7.118406,8.787827
258,Adults,2,4,-0.0044660196,2.7637978
258,Adults,3,4,11.016792,9.654385
231,Adults,1,1,3.0118396,-6.527163
231,Adults,2,1,-14.992551,-6.9048624
231,Adults,3,1,-8.529902,13.656982
231,Adults,1,2,14.78064,4.2691407
231,Adults,2,2,17.145,-4.6947284
231,Adults,3,2,-10.412566,-13.066292
231,Adults,1,3,-7.6994987,-8.628336
231,Adults,2,3,-1.666521,14.733162
231,Adults,3,3,21.054054,-0.8982345
231,Adults,1,4,-10.092975,10.88636
231,Adults,2,4,-0.48593825,-3.1335726
231,Adults,3,4,-2.1115816,0.30754524
304,Adults,1,1,7.975985,3.344103
304,Adults,2,1,-7.025567,-8.591565
304,Adults,3,1,21.13164,-8.872848
304,Adults,1,2,-8.437206,12.1737795
304,Adults,2,2,-6.2128844,10.074088
304,Adults,3,2,5.8709574,16.155458
304,Adults,1,3,-11.938036,-11.030413
304,Adults,2,3,9.848706,1.1230832
304,Adults,3,3,-8.869329,-4.2538967
304,Adults,1,4,12.399253,-4.4874682
304,Adults,2,4,3.3897467,-2.605607
304,Adults,3,4,-18.133265,-3.02872
259,Adults,1,1,0.30902424,-6.919089
259,Adults,2,1,-7.805092,-4.8494387
259,Adults,3,1,-11.865662,5.5933642
259,Adults,1,2,-14.772029,9.682181
259,Adults,2,2,-8.254405,-0.21567135
259,Adults,3,2,-9.517306,-7.5026884
259,Adults,1,3,17.873096,6.377866
259,Adults,2,3,12.044023,-7.469503
259,Adults,3,3,12.043928,-8.454192
259,Adults,1,4,-3.4100864,-9.140957
259,Adults,2,4,4.0154705,12.534607
259,Adults,3,4,9.33904,10.363519
261,Adults,1,1,22.53976,2.949417
261,Adults,2,1,30.552061,-3.4673567
261,Adults,3,1,-13.331062,16.005594
261,Adults,1,2,-3.9961045,-9.064217
261,Adults,2,2,-0.84518445,14.524969
261,Adults,3,2,-5.372661,-6.7666426
261,Adults,1,3,-6.576886,-5.4780965
261,Adults,2,3,-5.1142035,-7.8920617
261,Adults,3,3,25.707657,3.4332705
261,Adults,1,4,-11.966771,11.5928955
261,Adults,2,4,-24.592653,-3.1655614
261,Adults,3,4,-7.003927,-12.672224
284,Adults,1,1,15.688766,-2.969698
284,Adults,2,1,8.220416,13.187802
284,Adults,3,1,3.6343522,13.546809
284,Adults,1,2,-7.396371,-7.4439683
284,Adults,2,2,-15.119846,1.451138
284,Adults,3,2,-11.598949,-9.663284
284,Adults,1,3,-6.590085,-1.8944892
284,Adults,2,3,15.75679,-8.780746
284,Adults,3,3,-7.78731,4.2543845
284,Adults,1,4,-1.7023103,12.308156
284,Adults,2,4,-8.857365,-5.858191
284,Adults,3,4,15.751906,-8.137908
305,Adults,1,1,7.3949356,-7.343843
305,Adults,2,1,-2.4765515,10.981684
305,Adults,3,1,14.1514845,5.864311
305,Adults,1,2,-10.146335,-7.5495577
305,Adults,2,2,-10.7271805,-7.273731
305,Adults,3,2,3.2272186,-10.556929
305,Adults,1,3,-7.488313,9.859941
305,Adults,2,3,18.264175,-2.9837072
305,Adults,3,3,-8.209771,-6.1437745
305,Adults,1,4,10.239712,5.033463
305,Adults,2,4,-5.0604424,-0.72424537
305,Adults,3,4,-9.16893,10.836398
312,Adults,1,1,12.3551235,0.29158825
312,Adults,2,1,0.6695871,-4.417547
312,Adults,3,1,15.596548,-2.0329232
312,Adults,1,2,0.65573704,-7.621014
312,Adults,2,2,-12.166145,-11.8031225
312,Adults,3,2,-1.8514223,-9.0784645
312,Adults,1,3,-10.427941,-2.5909507
312,Adults,2,3,-8.859377,16.115776
312,Adults,3,3,-12.777461,-2.1719763
312,Adults,1,4,-2.5829165,9.920377
312,Adults,2,4,20.355936,0.10489391
312,Adults,3,4,-0.9676638,13.283368
224,Adults,1,1,-6.955252,10.196266
224,Adults,2,1,-11.806173,-8.121911
224,Adults,3,1,21.2186,5.3422613
224,Adults,1,2,-3.6442878,-1.9363734
224,Adults,2,2,12.095369,-6.6485925
224,Adults,3,2,-19.853874,-8.652973
224,Adults,1,3,-5.8587933,-8.952986
224,Adults,2,3,7.1681848,6.473445
224,Adults,3,3,-14.801669,11.673244
224,Adults,1,4,16.458328,0.69309354
224,Adults,2,4,-7.4573817,8.297058
224,Adults,3,4,13.436943,-8.362531
291,Adults,1,1,9.422623,12.922121
291,Adults,2,1,-4.473417,12.389147
291,Adults,3,1,-11.311596,-4.3445477
291,Adults,1,2,-11.120711,2.4602957
291,Adults,2,2,3.911762,-2.546914
291,Adults,3,2,24.490559,3.561431
291,Adults,1,3,16.864323,-10.230643
291,Adults,2,3,-15.070962,-7.140682
291,Adults,3,3,-11.112569,14.8954525
291,Adults,1,4,-15.16623,-5.1517744
291,Adults,2,4,15.632619,-2.701548
291,Adults,3,4,-2.0663867,-14.112332
223,Adults,1,1,27.153234,-0.9658773
223,Adults,2,1,-5.2226834,10.463166
223,Adults,3,1,29.58275,-2.4030628
223,Adults,1,2,-3.166091,17.560196
223,Adults,2,2,0.35304576,-8.998758
223,Adults,3,2,-12.849445,-6.3878045
223,Adults,1,3,0.4392401,-13.01055
223,Adults,2,3,12.3122225,2.3753097
223,Adults,3,3,-10.476929,-10.427187
223,Adults,1,4,-24.426394,-3.583771
223,Adults,2,4,-7.442583,-3.8397202
223,Adults,3,4,-6.2563806,19.218052
235,Adults,1,1,-0.75246936,11.672722
235,Adults,2,1,2.3290741,-0.41832224
235,Adults,3,1,-15.206118,-4.1780577
235,Adults,1,2,-11.000401,-5.689731
235,Adults,2,2,-16.218496,-6.490671
235,Adults,3,2,-3.093788,13.0817375
235,Adults,1,3,-2.2630093,-1.8460084
235,Adults,2,3,-2.9277756,11.166617
235,Adults,3,3,15.650728,0.04056457
235,Adults,1,4,14.015876,-4.1369863
235,Adults,2,4,16.817196,-4.2576213
235,Adults,3,4,2.6491697,-8.944238
202,Adults,1,1,18.917023,5.8378797
202,Adults,2,1,4.9582076,-4.500365
202,Adults,3,1,-19.022543,-9.17323
202,Adults,1,2,-0.7998935,-9.747594
202,Adults,2,2,14.336701,2.7268584
202,Adults,3,2,9.930651,9.693295
202,Adults,1,3,-5.4430757,-9.498068
202,Adults,2,3,-9.631068,10.938757
202,Adults,3,3,21.173983,-8.330582
202,Adults,1,4,-12.674055,13.40779
202,Adults,2,4,-9.663839,-9.165255
202,Adults,3,4,-12.082082,7.8105135
306,Adults,1,1,-5.8978024,11.415006
306,Adults,2,1,-0.651119,12.818792
306,Adults,3,1,-2.694118,13.589733
306,Adults,1,2,15.777303,0.4386286
306,Adults,2,2,11.874185,-4.078853
306,Adults,3,2,-12.715571,-10.282699
306,Adults,1,3,-4.715231,-1.8089155
306,Adults,2,3,-2.5031857,-3.1257234
306,Adults,3,3,-7.394719,0.6199874
306,Adults,1,4,-5.1642704,-10.044714
306,Adults,2,4,-8.719885,-5.614219
306,Adults,3,4,22.804407,-3.927023
293,Adults,1,1,-3.0314004,-8.826133
293,Adults,2,1,0.7754603,-10.173404
293,Adults,3,1,-11.874679,-10.714158
293,Adults,1,2,-8.961537,9.245069
293,Adults,2,2,25.294071,4.362691
293,Adults,3,2,-10.611442,10.973681
293,Adults,1,3,0.17517178,-5.243278
293,Adults,2,3,-11.576416,-6.255668
293,Adults,3,3,12.319931,-3.7805011
293,Adults,1,4,11.817773,4.8243394
293,Adults,2,4,-14.493112,12.066379
293,Adults,3,4,10.166189,3.5209758
260,Adults,1,1,14.739126,-7.6464157
260,Adults,2,1,-20.870811,-10.177286
260,Adults,3,1,-7.146455,20.11639
260,Adults,1,2,7.790818,8.515502
260,Adults,2,2,21.836132,-6.862418
260,Adults,3,2,20.289516,0.589076
260,Adults,1,3,-8.24057,5.611039
260,Adults,2,3,7.032077,4.9046087
260,Adults,3,3,6.973366,-10.509904
260,Adults,1,4,-14.289371,-6.4801283
260,Adults,2,4,-7.9973927,12.135099
260,Adults,3,4,-20.116407,-10.195572
292,Adults,1,1,-8.075861,2.1939435
292,Adults,2,1,-5.5931425,8.475007
292,Adults,3,1,20.655767,-4.147759
292,Adults,1,2,10.406264,-7.878602
292,Adults,2,2,0.42586976,1.2005976
292,Adults,3,2,0.37835857,12.435613
292,Adults,1,3,-9.26795,-3.7189322
292,Adults,2,3,14.991918,-1.940994
292,Adults,3,3,-3.8356707,-4.6074343
292,Adults,1,4,6.9375505,9.403594
292,Adults,2,4,-9.824647,-7.734613
292,Adults,3,4,-17.198452,-3.6804154
203,Adults,1,1,-10.192626,10.004956
203,Adults,2,1,-1.5342901,-10.792319
203,Adults,3,1,27.374071,-10.049132
203,Adults,1,2,-1.5928595,-9.622126
203,Adults,2,2,24.264362,4.1677165
203,Adults,3,2,-24.656425,-8.850179
203,Adults,1,3,-10.92465,-2.8346877
203,Adults,2,3,-13.840164,11.876848
203,Adults,3,3,-8.926981,3.995719
203,Adults,1,4,22.710136,2.451861
203,Adults,2,4,-8.889901,-5.252246
203,Adults,3,4,6.2093487,14.903594
271,Adults,1,1,14.456029,-1.1739835
271,Adults,2,1,-4.289393,12.098264
271,Adults,3,1,-14.993454,14.647681
271,Adults,1,2,-9.012445,0.8161378
271,Adults,2,2,-9.03776,-10.50483
271,Adults,3,2,18.129566,-4.0862665
271,Adults,1,3,-3.9991202,-9.724747
271,Adults,2,3,-7.706129,0.33163065
271,Adults,3,3,13.827495,3.7199712
271,Adults,1,4,-1.4444593,10.082593
271,Adults,2,4,21.03329,-1.9250606
271,Adults,3,4,-16.963602,-14.28139
252,Adults,1,1,-1.5674393,8.749979
252,Adults,2,1,-8.44568,-1.4451137
252,Adults,3,1,20.613571,0.56393754
252,Adults,1,2,0.80920005,5.496092
252,Adults,2,2,-2.9905026,-2.1478415
252,Adults,3,2,-6.893278,-2.488318
252,Adults,1,3,14.256276,-6.594518
252,Adults,2,3,8.603981,-4.9904985
252,Adults,3,3,-6.121125,-9.575968
252,Adults,1,4,-13.498031,-7.651554
252,Adults,2,4,2.8321989,8.583457
252,Adults,3,4,-7.5991707,11.50035
270,Adults,1,1,-10.810356,1.3876339
270,Adults,2,1,6.0511794,14.122594
270,Adults,3,1,15.07772,7.5231457
270,Adults,1,2,17.856344,-9.136443
270,Adults,2,2,-12.64488,-3.7447867
270,Adults,3,2,-11.618562,-12.770735
270,Adults,1,3,-10.896424,-10.056923
270,Adults,2,3,12.991191,-10.274175
270,Adults,3,3,-13.69759,13.182499
270,Adults,1,4,3.8504329,17.805727
270,Adults,2,4,-6.397491,-0.10363477
270,Adults,3,4,10.238425,-7.934913
228,Adults,1,1,-9.2370615,-9.6081505
228,Adults,2,1,-9.899961,-7.5695806
228,Adults,3,1,-1.0355521,9.892119
228,Adults,1,2,0.6635554,0.47261304
228,Adults,2,2,8.135936,-6.1530085
228,Adults,3,2,-17.86701,-0.44087204
228,Adults,1,3,14.5969715,-1.6506504
228,Adults,2,3,12.410545,5.2573743
228,Adults,3,3,-1.3370329,-8.975274
228,Adults,1,4,-6.0234637,10.786183
228,Adults,2,4,-10.646516,8.465212
228,Adults,3,4,20.239594,-0.4759721
232,Adults,1,1,-4.8297963,14.460439
232,Adults,2,1,0.86614805,14.743209
232,Adults,3,1,25.242933,3.7190402
232,Adults,1,2,-11.905091,-6.3634253
232,Adults,2,2,-2.793963,-7.2823505
232,Adults,3,2,-8.071684,-12.425545
232,Adults,1,3,23.782333,-2.0428133
232,Adults,2,3,27.279303,-4.2230067
232,Adults,3,3,-13.643017,16.16011
232,Adults,1,4,-7.047448,-6.0541983
232,Adults,2,4,-25.351486,-3.237849
232,Adults,3,4,-3.5282369,-7.4536047
302,Adults,1,1,7.876947,-5.1378303
302,Adults,2,1,-0.4632578,-7.8397303
302,Adults,3,1,17.821623,3.4404185
302,Adults,1,2,-13.606948,-7.070786
302,Adults,2,2,-6.3002987,11.165421
302,Adults,3,2,5.965309,-7.184483
302,Adults,1,3,16.985907,2.892082
302,Adults,2,3,15.84633,1.4644413
302,Adults,3,3,-10.694167,12.742454
302,Adults,1,4,-11.255904,9.316534
302,Adults,2,4,-9.082773,-4.790129
302,Adults,3,4,-13.092765,-8.998386
255,Adults,1,1,-8.771489,-7.0142922
255,Adults,2,1,-7.2471023,14.520388
255,Adults,3,1,3.0852492,-8.261556
255,Adults,1,2,-16.737625,12.210216
255,Adults,2,2,20.327908,1.3672214
255,Adults,3,2,-11.737777,16.431307
255,Adults,1,3,27.39579,4.543373
255,Adults,2,3,-12.032508,-5.533671
255,Adults,3,3,-13.767857,-11.095455
255,Adults,1,4,-1.8866742,-9.739291
255,Adults,2,4,-1.0482928,-10.35394
255,Adults,3,4,22.420382,2.9257042
